what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1302245538611
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1302245538626
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1302245538627
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1302245538629
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1302245538638
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1302245538640
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1302245538646
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1302245538648
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1302245538649
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1302245538654
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1302245538658
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1302245538674
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1302245538680
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1302245538690
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1302245538698
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1302245538700
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1302245538702
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1302245538704
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1302245538715
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1302245538721
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1302245538737
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1302245538738
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1302245538752
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1302245538763
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1302245538776
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1302245538811
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1302245538825
started,bundle,org.eclipse.linuxtools.systemtap.ui.dashboardextension,0.3.0.201101251503,"org.eclipse.linuxtools.systemtap.ui.dashboardextension",1302245538837
started,bundle,org.eclipse.linuxtools.systemtap.ui.editor,0.3.0.201101251503,"org.eclipse.linuxtools.systemtap.ui.editor",1302245538849
started,bundle,org.eclipse.linuxtools.systemtap.ui.graphicalrun,0.3.0.201101251503,"org.eclipse.linuxtools.systemtap.ui.graphicalrun",1302245538854
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1302245538865
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1302245538877
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1302245538886
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1302245538901
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1302245538902
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1302245538904
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1302245538914
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1302245538926
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1302245538940
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1302245538949
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1302245539009
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1302245539021
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1302245539038
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1302245539040
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1302245539051
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1302245539067
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1302245539082
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1302245539082
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1302245539085
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1302245539092
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1302245539104
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1302245539115
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1302245539128
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1302245539137
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1302245539146
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1302245539157
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1302245539167
os,sysinfo,,,"linux",1302245539177
arch,sysinfo,,,"x86",1302245539177
ws,sysinfo,,,"gtk",1302245539177
locale,sysinfo,,,"en_CA",1302245539177
processors,sysinfo,,,"4",1302245539178
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1302245539178
java.runtime.version,sysinfo,,,"1.6.0_20-b20",1302245539178
java.specification.name,sysinfo,,,"Java Platform API Specification",1302245539178
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1302245539178
java.specification.version,sysinfo,,,"1.6",1302245539178
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1302245539178
java.version,sysinfo,,,"1.6.0_20",1302245539178
java.vm.info,sysinfo,,,"mixed mode, sharing",1302245539178
java.vm.name,sysinfo,,,"OpenJDK Client VM",1302245539178
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1302245539178
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1302245539178
java.vm.specification.version,sysinfo,,,"1.0",1302245539178
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1302245539178
java.vm.version,sysinfo,,,"19.0-b09",1302245539178
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302245539240
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1302245540274
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1302245540283
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1302245540301
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1302245540339
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1302245540567
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302245589927
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302245591159
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302245646884
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302245651866
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1302245671900
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1302245672000
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1302245672425
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302245672481
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302245676022
started,bundle,org.eclipse.linuxtools.cdt.autotools,2.0.0.201101251503,"org.eclipse.linuxtools.cdt.autotools",1302245676081
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.1.201101251503,"org.eclipse.linuxtools.cdt.autotools.core",1302245676114
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1302245676264
started,bundle,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.core",1302245676333
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1302245679400
error,log,,,"Error while parsing /RepRapUltimakerFirmware/src/process_g_code.cpp.",1302245686288
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1302245688403
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302245688501
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201102110609,"org.eclipse.cdt.managedbuilder.gnu.ui",1302245689789
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1302245699781
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302245701534
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302245704735
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302245707145
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302245708459
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1302245709146
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1302245709160
stopped,bundle,org.eclipse.linuxtools.valgrind.massif,0.7.0.201101251503,"org.eclipse.linuxtools.valgrind.massif",1302245709577
stopped,bundle,org.eclipse.birt.chart.device.svg,2.6.2.r262_v20101230,"org.eclipse.birt.chart.device.svg",1302245709591
stopped,bundle,org.eclipse.birt.chart.device.extension,2.6.2.r262_v20110127,"org.eclipse.birt.chart.device.extension",1302245709604
stopped,bundle,org.eclipse.birt.chart.device.swt,2.6.2.r262_v20101209,"org.eclipse.birt.chart.device.swt",1302245709613
stopped,bundle,org.eclipse.birt.chart.engine.extension,2.6.2.r262_v20110113,"org.eclipse.birt.chart.engine.extension",1302245709631
stopped,bundle,org.eclipse.linuxtools.gcov,4.1.1.201101251503,"org.eclipse.linuxtools.gcov",1302245709631
stopped,bundle,org.eclipse.linuxtools.gprof,4.0.0.201101251503,"org.eclipse.linuxtools.gprof",1302245709631
stopped,bundle,org.eclipse.linuxtools.dataviewers.charts,4.1.0.201101251503,"org.eclipse.linuxtools.dataviewers.charts",1302245709647
stopped,bundle,org.eclipse.birt.chart.ui,2.6.2.r262_v20110127,"org.eclipse.birt.chart.ui",1302245709660
stopped,bundle,org.eclipse.linuxtools.systemtap.ui.dashboardextension,0.3.0.201101251503,"org.eclipse.linuxtools.systemtap.ui.dashboardextension",1302245709660
stopped,bundle,org.eclipse.linuxtools.systemtap.ui.dashboard,0.3.0.201101251503,"org.eclipse.linuxtools.systemtap.ui.dashboard",1302245709680
stopped,bundle,org.eclipse.linuxtools.systemtap.ui.graphicalrun,0.3.0.201101251503,"org.eclipse.linuxtools.systemtap.ui.graphicalrun",1302245709680
stopped,bundle,org.eclipse.linuxtools.systemtap.ui.ide,0.3.0.201101251503,"org.eclipse.linuxtools.systemtap.ui.ide",1302245709773
stopped,bundle,org.eclipse.linuxtools.systemtap.ui.graphing,0.3.0.201101251503,"org.eclipse.linuxtools.systemtap.ui.graphing",1302245709861
stopped,bundle,org.eclipse.linuxtools.systemtap.ui.graphingapi.ui,0.3.0.201101251503,"org.eclipse.linuxtools.systemtap.ui.graphingapi.ui",1302245710019
stopped,bundle,org.eclipse.birt.chart.engine,2.6.2.r262_v20110120,"org.eclipse.birt.chart.engine",1302245710055
stopped,bundle,org.eclipse.birt.core.ui,2.6.2.r262_v20101014,"org.eclipse.birt.core.ui",1302245710075
stopped,bundle,org.eclipse.birt.data.aggregation,2.6.2.r262_v20110127,"org.eclipse.birt.data.aggregation",1302245710089
stopped,bundle,org.eclipse.birt.data,2.6.2.r262_v20110215,"org.eclipse.birt.data",1302245710099
stopped,bundle,org.eclipse.birt.core,2.6.2.r262_v20110209,"org.eclipse.birt.core",1302245710129
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201102110609,"org.eclipse.cdt.debug.mi.ui",1302245710145
activated,perspective,org.eclipse.cdt.ui,,"org.eclipse.cdt.ui.CPerspective",1302247047509
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1302247047513
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1302247047515
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1302247047517
started,bundle,org.eclipse.cdt.core,5.2.1.201102110609,"org.eclipse.cdt.core",1302247047519
started,bundle,org.eclipse.cdt.make.core,7.0.1.201102110609,"org.eclipse.cdt.make.core",1302247047522
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.ui",1302247047524
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.2.201102110609,"org.eclipse.cdt.managedbuilder.core",1302247047528
started,bundle,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui",1302247047534
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1302247047535
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1302247047537
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1302247047538
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1302247047539
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1302247047541
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1302247047542
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1302247047545
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1302247047546
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1302247047547
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1302247047548
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1302247047550
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1302247047551
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1302247047552
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1302247047553
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1302247047555
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1302247047557
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1302247047558
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1302247047560
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1302247047562
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1302247047563
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1302247047564
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1302247047566
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1302247047568
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1302247047569
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1302247047570
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1302247047572
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1302247047573
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1302247047574
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1302247047576
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1302247047577
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1302247047579
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1302247047581
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1302247047583
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1302247047584
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1302247047593
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1302247047595
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1302247047596
started,bundle,org.eclipse.linuxtools.systemtap.ui.dashboardextension,0.3.0.201101251503,"org.eclipse.linuxtools.systemtap.ui.dashboardextension",1302247047597
started,bundle,org.eclipse.linuxtools.systemtap.ui.editor,0.3.0.201101251503,"org.eclipse.linuxtools.systemtap.ui.editor",1302247047598
started,bundle,org.eclipse.linuxtools.systemtap.ui.graphicalrun,0.3.0.201101251503,"org.eclipse.linuxtools.systemtap.ui.graphicalrun",1302247047599
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1302247047601
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1302247047603
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1302247047604
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1302247047607
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1302247047607
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1302247047611
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1302247047616
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1302247047618
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1302247047620
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1302247047624
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1302247047628
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1302247047630
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1302247047679
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1302247047682
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1302247047683
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1302247047688
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1302247047690
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1302247047693
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1302247047695
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1302247047698
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1302247047700
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1302247047702
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1302247047704
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1302247047706
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1302247047708
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1302247047710
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1302247047711
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1302247047714
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1302247047715
os,sysinfo,,,"linux",1302247047724
arch,sysinfo,,,"x86",1302247047724
ws,sysinfo,,,"gtk",1302247047724
locale,sysinfo,,,"en_CA",1302247047724
processors,sysinfo,,,"4",1302247047725
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1302247047725
java.runtime.version,sysinfo,,,"1.6.0_20-b20",1302247047725
java.specification.name,sysinfo,,,"Java Platform API Specification",1302247047725
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1302247047725
java.specification.version,sysinfo,,,"1.6",1302247047725
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1302247047725
java.version,sysinfo,,,"1.6.0_20",1302247047725
java.vm.info,sysinfo,,,"mixed mode, sharing",1302247047725
java.vm.name,sysinfo,,,"OpenJDK Client VM",1302247047725
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1302247047725
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1302247047725
java.vm.specification.version,sysinfo,,,"1.0",1302247047725
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1302247047725
java.vm.version,sysinfo,,,"19.0-b09",1302247047725
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1302247047873
started,bundle,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.core",1302247047925
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1302247048092
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302247290438
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302247291898
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1302247296589
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1302247298866
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1302247298984
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1302247299369
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302247299460
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1302247305092
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.4.v20110204-0100-e3x,"org.eclipse.cdt.mylyn.ui",1302247307574
started,bundle,org.eclipse.linuxtools.cdt.libhover,1.0.3.201101251503,"org.eclipse.linuxtools.cdt.libhover",1302247308525
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1302247311645
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302247312233
